id,parent_id,tree_ids,level,code,name,sp,qp,elx,use_to,sku_ex
96069769-dd6d-48a2-990a-2317cfe64100,a86eb8a5-b182-454f-917c-fccfba802348,"124e0720-882e-4958-bcf8-aab4fa33c49e,a86eb8a5-b182-454f-917c-fccfba802348,96069769-dd6d-48a2-990a-2317cfe64100",3,IVDⅢ-4154,C1 抑制剂检测试剂,c1 yzjjcsj,c1 yizhijijianceshiji,1: ,1:用于检测人体样本中的 C1 抑制剂的含量，临床上主要用于遗传血管神经性水肿和一种罕见类型的淋巴瘤的并发血管性水肿的辅助诊断。 ,1: 
9609d790-1584-4daf-bfbc-1602c226395e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,9609d790-1584-4daf-bfbc-1602c226395e",3,IVDⅡ-10607,李斯特菌显色培养基,lstjxspyj,lisitejunxiansepeiyangji,1: ,1:用于李斯特菌分离鉴定。 ,1: 
961a85c9-8a94-4941-96ec-26a4c173b373,b2850c61-10cf-4156-a3fe-5aa99f03647b,"9913acda-27ce-432f-b521-593ff6874c29,b2850c61-10cf-4156-a3fe-5aa99f03647b,961a85c9-8a94-4941-96ec-26a4c173b373",3,221503,自动加样系统,zdjyxt,zidongjiayangxitong,1:通常主要由加样系统组成，可以包含传输系统、清洗系统、混匀系统、软件系统等其他功能连接件。 ,1:用于临床检验分析仪器分析前试剂或样本的加样。 ,1:自动加样系统 
96346c01-1bbf-4ec9-b76c-717e480db7b0,d9c3c0d4-2ef2-44a8-b0d2-981759cb79ec,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,d9c3c0d4-2ef2-44a8-b0d2-981759cb79ec,96346c01-1bbf-4ec9-b76c-717e480db7b0",3,140507,扩张导管,kzdg,kuozhangdaoguan,1:通常由多腔管路、球囊和多个连接件组成，也可以不带球囊。球囊在体内可以充起，以对体内狭窄的生理腔道进行扩张，以使其达到通畅或使其他器械通过。体内滞留时间小于30天。无菌提供，一次性使用。 ,1:用于对体内狭窄的生理腔道进行扩张。 ,1:尿道球囊扩张导管、胆道球囊扩张导管、胆道扩张导管、输尿管球囊扩张导管、鼻窦球囊导管 
964f5b9d-39f7-4164-a465-081716acf859,6d6e0102-cb78-4da1-91f1-8437d2d0064e,"16d86847-91b3-4a96-9642-632d36681a1c,6d6e0102-cb78-4da1-91f1-8437d2d0064e,964f5b9d-39f7-4164-a465-081716acf859",3,160107,眼用针,yyz,yanyongzhen,1:通常由针头和固定器组成。针头为弯形，头端呈尖钉状。无菌提供。 2:通常由针头、针体和柄部组成。一般采用不锈钢材料制成。非无菌提供。 ,1:用于手术中将虹膜组织固定在人工晶状体的襻内。手术后取出。 2:用于探、拨、挑和刺眼组织。 ,1:人工晶状体植入用固定针 2:蝶形注液针、破囊针、泪囊穿线针、角膜异物针、眼用冲洗针、显微眼用针、泪道探针、动脉瘤针 
966a23b4-b4c2-4b85-8e33-9cebe56ee25b,8a1de681-40bb-488f-8f2e-a7656b902512,"124e0720-882e-4958-bcf8-aab4fa33c49e,8a1de681-40bb-488f-8f2e-a7656b902512,966a23b4-b4c2-4b85-8e33-9cebe56ee25b",3,IVDⅠ-2760,样本密度分离液,ybmdfly,yangbenmidufenliye,1: ,1:通过密度分离作用，用于样本中不同成分的分离，以便于对样本的进一步分析。 ,1: 
967dfe0e-d99d-4d6f-87a2-71afccd33afd,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,191b587a-d9d2-4b4f-91b4-d39ef1e5d4fc,967dfe0e-d99d-4d6f-87a2-71afccd33afd",3,IVDⅡ-11631,凝血因子Ⅹ检测试剂,nxyzⅹjcsj,ningxueyinziⅹjianceshiji,1: ,1:用于检测人血浆中凝血因子Ⅹ的活性或含量。临床上主要用于凝血因子Ⅹ缺乏或活性减低的检测和治疗监测。 ,1: 
9688c17b-1368-428e-b704-288761b3a2e4,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,9688c17b-1368-428e-b704-288761b3a2e4",3,IVDⅢ-1038,鼠疫菌F1抗体检测试剂,syjf1ktjcsj,shuyijunf1kangtijianceshiji,1: ,1:用于检测人体样本中的鼠疫菌F1抗体，临床上主要用于人鼠疫菌感染的辅助诊断。 ,1: 
969b9320-a004-4b53-82f2-aaaedac982cc,c7912f9e-d10d-4336-b819-e4f3254f457f,"5824d4c6-0f7f-4c02-a511-c1a4cf5b8945,c7912f9e-d10d-4336-b819-e4f3254f457f,969b9320-a004-4b53-82f2-aaaedac982cc",3,170809,基台定制材料,jtdzcl,jitaidingzhicailiao,1:一般采用金属、陶瓷或高分子材料制成，一般通过CAD/CAM等工艺进行加工。 ,1:用于基台的定制。 ,1:定制式基台用氧化锆陶瓷、定制式基台用合金 
96c6a31a-1130-4771-a98e-4df0b3da21c4,1a32f030-1760-406a-bec7-3d981350bc9f,"0544661b-cc92-41e5-bbb1-3d6fbd69d9a8,1a32f030-1760-406a-bec7-3d981350bc9f,96c6a31a-1130-4771-a98e-4df0b3da21c4",3,010702,手术定位系统,ssdwxt,shoushudingweixitong,1:通常由框架、弓形架和电子计算机断层扫描（CT）、磁共振成像（MRI）坐标显示板组成。 ,1:用于对病灶进行诊断和治疗时定位导向。 ,1:脑立体定向仪、无框架脑立体定向仪 
96e7c4a0-680a-493b-afc8-693ac0d699c5,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,96e7c4a0-680a-493b-afc8-693ac0d699c5",3,IVDⅢ-1114,乙型肝炎病毒耐药基因检测试剂,yxgybdnyjyjcsj,yixingganyanbingdunaiyaojiyinjianceshiji,1: ,1:用于检测人体样本中的乙型肝炎病毒的耐药基因突变。 ,1: 
96f636dc-cb35-4e06-93c4-77416c428612,8a1de681-40bb-488f-8f2e-a7656b902512,"124e0720-882e-4958-bcf8-aab4fa33c49e,8a1de681-40bb-488f-8f2e-a7656b902512,96f636dc-cb35-4e06-93c4-77416c428612",3,IVDⅠ-2761,全自动免疫检验系统用底物液,qzdmyjyxtydwy,quanzidongmianyijianyanxitongyongdiwuye,1: ,1:与其他多种试剂（如一抗、二抗、标准品、终止液等）配合使用，完成基于免疫原理的体外诊断检测，仅用于确定的检测系统。（“确定的检测系统”是指与本企业的试剂配合使用的。） ,1: 
972df5fd-3982-41e5-8535-ea1e62a7e976,463f55e3-f776-4342-916b-354f9c4eac08,"9913acda-27ce-432f-b521-593ff6874c29,463f55e3-f776-4342-916b-354f9c4eac08,972df5fd-3982-41e5-8535-ea1e62a7e976",3,221301,医用离心机,yylxj,yiyonglixinji,1:通常由控制系统、离心腔、驱动系统、转子、制冷系统（若为冷冻型医用离心机）和安全保护装置等组成。 ,1:用于样本分析前人体样本的分离。 ,1:大容量高速台式离心机、大容量低速台式离心机、大容量超速台式离心机、微量高速台式离心机、微量低速台式离心机、大容量高速离心机、大容量低速离心机、微量高速离心机、微量低速台式离心机、微量超速台式离心机、超速台式离心机、低速台式离心机、高速台式离心机、超速离心机、低速离心机、大容量高速台式冷冻离心机、大容量低速台式冷冻离心机、大容量超速台式冷冻离心机、微量高速台式冷冻离心机、微量低速台式冷冻离心机、微量超速台式冷冻离心机、大容量高速冷冻离心机、大容量低速冷冻离心机、大容量超速冷冻离心机、微量高速冷冻离心机、微量 
97a639e2-7d5d-4112-a1bd-b5dcb22da705,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,97a639e2-7d5d-4112-a1bd-b5dcb22da705",3,IVDⅡ-10537,分枝杆菌用异烟肼药敏试剂,fzgjyyyjymsj,fenzhiganjunyongyiyanjingyaominshiji,1: ,1:用于检测结核分枝杆菌对异烟肼的药物敏感性。 ,1: 
97b4782f-e456-462e-876c-9e1b62b4fea3,813af1c6-d49e-48bd-a80a-974ac98f429d,"124e0720-882e-4958-bcf8-aab4fa33c49e,813af1c6-d49e-48bd-a80a-974ac98f429d,97b4782f-e456-462e-876c-9e1b62b4fea3",3,IVDⅡ-9479,抗双链DNA抗体检测试剂,ksldnaktjcsj,kangshuangliandnakangtijianceshiji,1: ,1:用于检测人体样本中的抗双链DNA（dsDNA）抗体，临床上主要用于系统性红斑狼疮的辅助诊断，以及监控临床病程（特别是狼疮性肾炎）变化。 ,1: 
97f4521b-54f2-4cfc-8e0e-34420634c174,b5e5fc90-958c-480d-b03f-edd0c4206d06,"b5e5fc90-958c-480d-b03f-edd0c4206d06,97f4521b-54f2-4cfc-8e0e-34420634c174",2,0904,力疗设备/器具,llsb/qj,liliaoshebei/qiju,NULL,NULL,NULL
9806b546-d00d-4ec1-9ef0-7eb664bb6ba9,5d10eb10-9916-404a-abf5-af567aec02fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,5d10eb10-9916-404a-abf5-af567aec02fc,9806b546-d00d-4ec1-9ef0-7eb664bb6ba9",3,IVDⅢ-7216,孕激素受体检测试剂,yjsstjcsj,yunjisushoutijianceshiji,1: ,1:用于检测福尔马林固定、石蜡包埋的人体组织切片中细胞上的孕激素受体。临床上主要用于辅助诊断乳腺癌及预后判定。 ,1: 
98485c05-1329-4360-8a52-e72d9721552e,eba9a8ea-f34b-44fc-913a-d1ddfd29f7b1,"124e0720-882e-4958-bcf8-aab4fa33c49e,eba9a8ea-f34b-44fc-913a-d1ddfd29f7b1,98485c05-1329-4360-8a52-e72d9721552e",3,IVDⅡ-4367,谷胱甘肽转移酶检测试剂,gggtzymjcsj,guguanggantaizhuanyimeijianceshiji,1: ,1:用于检测人体样本中谷胱甘肽转移酶的活性，临床上主要用于肝炎的辅助诊断。 ,1: 
98497f5c-0b8a-47f0-b5c2-902b2c9b9a17,5d10eb10-9916-404a-abf5-af567aec02fc,"124e0720-882e-4958-bcf8-aab4fa33c49e,5d10eb10-9916-404a-abf5-af567aec02fc,98497f5c-0b8a-47f0-b5c2-902b2c9b9a17",3,IVDⅢ-7177,神经元特异性烯醇化酶（NSE）检测试剂,sjytyxxchm（nse）jcsj,shenjingyuanteyixingxichunhuamei（nse）jianceshiji,1: ,1:用于检测神经元特异性烯醇化酶（NSE），临床上用于肺癌和神经母细胞瘤等的治疗监测和监测复发。 ,1: 
989446c5-5226-4603-8a47-bcaf16b388db,c52c1657-7417-4956-98f0-3cc59c4032c1,"87bb616e-64d7-419c-8c7b-18b6bb51849f,c52c1657-7417-4956-98f0-3cc59c4032c1,989446c5-5226-4603-8a47-bcaf16b388db",3,021507,植皮器,zpq,zhipiqi,1:通常由刀片和底座组成。刀片一般采用不锈钢材料制成。非无菌提供。 ,1:用于取、植皮或轧皮处理。 ,1:鼓式取皮机、轧皮机 
98e851d6-4485-44f4-aa6b-56b5376ac619,813af1c6-d49e-48bd-a80a-974ac98f429d,"124e0720-882e-4958-bcf8-aab4fa33c49e,813af1c6-d49e-48bd-a80a-974ac98f429d,98e851d6-4485-44f4-aa6b-56b5376ac619",3,IVDⅡ-9473,抗麦胶蛋白抗体检测试剂,kmjdbktjcsj,kangmaijiaodanbaikangtijianceshiji,1: ,1:用于检测人体样本中存在的抗麦胶蛋白抗体，临床上主要用于乳糜泄等的辅助诊断。 ,1: 
990e5b65-b112-437b-8718-829ef3161519,04fa1599-92cf-420d-b345-0fbadb773e4c,"135a8be7-f5bc-4842-94d4-27b6260bb57e,04fa1599-92cf-420d-b345-0fbadb773e4c,990e5b65-b112-437b-8718-829ef3161519",3,050104,伽玛射束远距离治疗机,gmssyjlzlj,gamasheshuyuanjulizhiliaoji,1:通常由机架、源容器、辐射头、治疗床、电气控制子系统等部分组成。 2:通常由主机、准直子系统、治疗床、立体定位组件、电气控制组件、治疗计划子系统等组成。 ,1:用于对肿瘤患者进行远距离放射治疗。 2:采用立体定向放射治疗技术，专门用于头部或（和）体部实体肿瘤的立体定向放射治疗。 ,1:钴-60治疗机、钴-60远距离治疗机 2:钴-60头部旋转式伽玛（γ）射束放射治疗装置、立体定向伽玛（γ）射束全身治疗系统、伽玛射束（γ）立体定向回转聚焦放射治疗机、立体定向伽玛（γ）射束体部治疗系统、伽玛（γ）射束多源聚焦体部立体定向放射治疗系统、陀螺旋转式钴-60立体定向放射治疗系统、体部多源伽玛（γ）射束立体定向放射治疗系统、头部多源伽玛（γ）射束立体定向放射治疗系统 
9913acda-27ce-432f-b521-593ff6874c29,,9913acda-27ce-432f-b521-593ff6874c29,1,22,临床检验器械,lcjyqx,linchuangjianyanqixie,"一、范围
本子目录包括用于临床检验实验室的设备、仪器、辅助设备和器具及医用低温存贮设备，不包括体外诊断试剂。
二、框架结构
本子目录主要以检验学科和设备性能为依据，分为16个一级产品类别，其中，临床检验分析设备10个，采样设备1个，样本处理设备3个，检验及其他辅助设备和医用生物防护设备各1个。按照学科内仪器类别细分为86个二级产品类别，列出411个品名举例。本子目录按照临床检验用分析设备、采样设备、样本处理设备、检验及其他辅助设备和医用生物防护设备的顺序排列。
本子目录包括2002版分类目录中《6840临床检验分析仪器》和《6841医用化验和基础设备器具》，还包括《〈6822医用光学器具〉（生物显微镜）》《〈6833医用核素设备〉（核素标本测定装置）》《〈6815注射穿刺器械〉（动静脉采血针）》和《〈6858医用冷疗、低温、冷藏设备及器具〉（医用低温设备、医用冷藏设备、医用冷冻设备）》。
三、其他说明
（一）免疫分析设备中“全自动免疫分析仪”，包括“全自动酶联免疫分析仪”、“全自动化学发光免疫分析仪”、“全自动荧光免疫分析仪”管理类别由第三类降为第二类。
（二）微生物鉴定药敏分析仪器、微生物药敏培养监测仪器用于临床培养血液和体液等标本中需氧菌、厌氧菌、真菌和分枝杆菌等，同时用于细菌、真菌和分枝杆菌的药敏检测，管理类别由第三类降为第二类。
（三）洗板机，管理类别由第二类降为第一类。
（四）与临床检验有关，但产品自身不具有医疗器械功能的产品，不按照医疗器械管理，如：移液器、移液管，普通反应杯、反应管、反应板，普通采样杯、采样管、样本收集器，在临床实验室用于检测前/后样本传输、加/去盖、条形码识别等功能的样本管理系统等。
（五）全自动血库系统，规范为第三类管理。",NULL,NULL
99164f52-65ac-43a8-ba1a-3e158b7e5a5c,0debe49f-4fff-4720-95b2-9c03cef5ecbe,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,99164f52-65ac-43a8-ba1a-3e158b7e5a5c",2,1408,可吸收外科敷料（材料）,kxswkfl（cl）,kexishouwaikefuliao（cailiao）,NULL,NULL,NULL
995ac4d7-a27d-4976-b3ee-6eac455dbce4,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,995ac4d7-a27d-4976-b3ee-6eac455dbce4",3,IVDⅡ-10610,改良真菌药敏培养基,glzjympyj,gailiangzhenjunyaominpeiyangji,1: ,1:用于真菌的纸片扩散法药物敏感实验。  ,1: 
99619a1b-33b4-4fc4-9462-4c2f373a601b,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,99619a1b-33b4-4fc4-9462-4c2f373a601b",3,IVDⅡ-10577,麦康凯琼脂培养基,mkkqzpyj,maikangkaiqiongzhipeiyangji,1: ,1:用于肠道致病菌的分离培养以及非发酵细菌的鉴别。 ,1: 
9965b830-2439-44a6-ac00-8ac50e641259,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,9965b830-2439-44a6-ac00-8ac50e641259",3,IVDⅡ-10578,山梨醇麦康凯培养基,slcmkkpyj,shanlichunmaikangkaipeiyangji,1: ,1:用于O157：H7大肠埃希菌分离鉴别。 ,1: 
99e76ec4-6d4b-43de-883a-f0bcc3fefb54,a256e419-2b76-411e-a202-9aee06a9758a,"850c1ff8-92b8-4a96-a767-c939db14d2d8,a256e419-2b76-411e-a202-9aee06a9758a,99e76ec4-6d4b-43de-883a-f0bcc3fefb54",3,041703,注射推进装置,zstjzz,zhushetuijinzhuangzhi,1:通常由底盘升降支架、加持装置控制、手持控制器、遥控器等组成。用于临床椎体成形手术时，医生在防护玻璃后远距离进行操作，以遥控方式注射对比剂或骨水泥，以减少X光对手术医生的辐射。 2:通常由底盘升降支架、加持装置控制、手持控制器、遥控器等组成。用于临床椎体成形手术时，医生在防护玻璃后远距离进行操作，以线控方式注射对比剂或骨水泥，以减少X光对手术医生的辐射。 ,1:用于遥控功能推注骨水泥。 2:用于线控推注骨水泥。 ,1:遥控注射推进装置 2:线控注射推进装置 
99eded6c-4651-4908-80fb-eae683a33ef8,c52c1657-7417-4956-98f0-3cc59c4032c1,"87bb616e-64d7-419c-8c7b-18b6bb51849f,c52c1657-7417-4956-98f0-3cc59c4032c1,99eded6c-4651-4908-80fb-eae683a33ef8",3,021520,内窥镜用取石球囊导管,nkjyqsqndg,neikuijingyongqushiqiunangdaoguan,1:通常由头部、软性导管和手柄组成，头部为球囊。有不透射线标记。 ,1:手术中在内窥镜下操作，用于从胰胆管系统取出结石，包括沙样结石、机械碎石后残留在胆管中的残余结石；或利用球囊阻塞胆管时注入造影剂。 ,1:内窥镜取石气囊、内窥镜取石球囊、内窥镜取石球囊导管、内窥镜球囊取石导管、内窥镜结石移除球囊导管 
99f92fb2-aab0-447c-806a-3aa2fd7cae9e,c52c1657-7417-4956-98f0-3cc59c4032c1,"87bb616e-64d7-419c-8c7b-18b6bb51849f,c52c1657-7417-4956-98f0-3cc59c4032c1,99f92fb2-aab0-447c-806a-3aa2fd7cae9e",3,021513,试模,sm,shimo,1:通常外壳为硅橡胶，内填充硅凝胶。无菌提供。 ,1:用于确定乳房植入体时形状和大小。 ,1:乳房试模 
9a180118-7cda-4e5c-b1b5-e8c2afd4af64,5c463ace-c0d6-4b9d-9732-15517aae0429,"ec35fe44-8810-4cb1-9599-55eb96db009e,5c463ace-c0d6-4b9d-9732-15517aae0429,9a180118-7cda-4e5c-b1b5-e8c2afd4af64",3,031317,球囊扩张导管用球囊充压装置,qnkzdgyqncyzz,qiunangkuozhangdaoguanyongqiunangchongyazhuangzhi,1:通常由充气装置、压力表、连接管和接头组成。 ,1:用于心血管介入手术中，与球囊扩张导管连接使用，通过压力表显示的压力值，对球囊作精确充盈及收缩，从而达到扩张或收缩球囊的目的。 ,1:球囊扩充压力泵、球囊扩张充压装置、球囊充压装置、球囊加压装置 
9a96c9ee-45c4-441b-8ccf-0ca15c4ceebc,813af1c6-d49e-48bd-a80a-974ac98f429d,"124e0720-882e-4958-bcf8-aab4fa33c49e,813af1c6-d49e-48bd-a80a-974ac98f429d,9a96c9ee-45c4-441b-8ccf-0ca15c4ceebc",3,IVDⅡ-9486,抗心肌抗体检测试剂,kxjktjcsj,kangxinjikangtijianceshiji,1: ,1:用于检测人体样本中抗心肌抗体，临床上主要用于心肌炎、特发性扩张性心肌病、风湿热及风湿性心脏病、心梗后综合征、心包切开术后综合征以及重症肌无力的辅助诊断。 ,1: 
9ae3c312-f052-4842-ae02-7a0abdee86f4,0debe49f-4fff-4720-95b2-9c03cef5ecbe,"0debe49f-4fff-4720-95b2-9c03cef5ecbe,9ae3c312-f052-4842-ae02-7a0abdee86f4",2,1406,与非血管内导管配套用体外器械,yfxgndgptytwqx,yufeixueguanneidaoguanpeitaoyongtiwaiqixie,NULL,NULL,NULL
9afd8edf-8c2f-4171-bb0b-639693b90dfd,813af1c6-d49e-48bd-a80a-974ac98f429d,"124e0720-882e-4958-bcf8-aab4fa33c49e,813af1c6-d49e-48bd-a80a-974ac98f429d,9afd8edf-8c2f-4171-bb0b-639693b90dfd",3,IVDⅡ-9456,抗Sm抗体检测试剂,ksmktjcsj,kangsmkangtijianceshiji,1: ,1:用于检测人体样本中的抗Sm抗体，临床上主要用于系统红斑狼疮的辅助诊断。 ,1: 
9b11ac52-24e9-4644-bbd9-f87af52d8039,920289b5-835f-4018-b090-9edcd6aa82b9,"69de2045-d094-403c-a029-d7fa8026748e,920289b5-835f-4018-b090-9edcd6aa82b9,9b11ac52-24e9-4644-bbd9-f87af52d8039",3,070308,无创血流分析设备,wcxlfxsb,wuchuangxueliufenxishebei,1:通常由电极、患者主导联线、分析电路和电源组成。基于生物阻抗心动描迹法原理。 2:通常由主机、信号放大器与阻抗测量电路组成。 3:通常由主机、测试模块、传感器及附件组成。 ,1:用于临床监测和显示患者心排出量。 2:用于通过测量人体脑部、躯干和肢体电阻抗变化，分析人体各部位血流供应及血管壁状态状况。 3:用于血液动力学参数的测量。通常通过分析人体部位热稀释过程与脉搏波形轮廓，计算血液动力学参数。 ,1:无创心输出量测量仪、无创心排量监测仪 2:脑血流量检测仪、阻抗血流图仪 3:心脏血流动力检测仪、脑循环分析仪、无创血流动力检测系统 
9b24af2f-6996-4dd9-8c81-1ddb4aaf7894,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,"124e0720-882e-4958-bcf8-aab4fa33c49e,11aea726-ddcf-4f73-8bfe-38eb5cff5cb3,9b24af2f-6996-4dd9-8c81-1ddb4aaf7894",3,IVDⅢ-1091,丙型肝炎病毒基因分型检测试剂,bxgybdjyfxjcsj,bingxingganyanbingdujiyinfenxingjianceshiji,1: ,1:用于检测人体样本中丙型肝炎病毒基因型别。为临床治疗提供一定的参考依据。 ,1: 
9b328b7c-d349-432a-aa18-7ea3a53d3fcf,ec35fe44-8810-4cb1-9599-55eb96db009e,"ec35fe44-8810-4cb1-9599-55eb96db009e,9b328b7c-d349-432a-aa18-7ea3a53d3fcf",2,0302,神经和心血管手术器械-剪,sjhxxgssqx-j,shenjinghexinxueguanshoushuqixie-jian,NULL,NULL,NULL
9b54f38d-799d-4481-845e-343dcd8e5ddc,bba80536-c310-40b0-a17e-3debed1e8825,"124e0720-882e-4958-bcf8-aab4fa33c49e,bba80536-c310-40b0-a17e-3debed1e8825,9b54f38d-799d-4481-845e-343dcd8e5ddc",3,IVDⅡ-1303,血清组织金属蛋白酶抑制因子I检测试剂,xqzzjsdbmyzyzijcsj,xueqingzuzhijinshudanbaimeiyizhiyinziijianceshiji,1: ,1:用于检测人体样品中血清组织金属蛋白酶抑制因子I的含量，临床上主要用于肝纤维化的辅助诊断。 ,1: 
9b5e4361-2327-47d8-a3da-a1334527ae44,b440abb8-c221-4866-b7e3-2b4b93e83202,"87bb616e-64d7-419c-8c7b-18b6bb51849f,b440abb8-c221-4866-b7e3-2b4b93e83202,9b5e4361-2327-47d8-a3da-a1334527ae44",3,020902,内窥镜用组织刮匙,nkjyzzgs,neikuijingyongzuzhiguashi,1:通常由头部、杆部或软性导管和手柄组成，头部为匙形，通过手柄操作传递、控制头部工作。一般头部采用不锈钢材料制成。 ,1:手术中在内窥镜下操作，用于刮除/采集组织。 ,1:内窥镜刮匙、鼻窦镜手术刮匙 
9bb759f5-23bd-4f56-abd0-feff45c440b4,d3bc11e1-cd4f-49a7-b7f3-0f80cc4c7621,"b5e5fc90-958c-480d-b03f-edd0c4206d06,d3bc11e1-cd4f-49a7-b7f3-0f80cc4c7621,9bb759f5-23bd-4f56-abd0-feff45c440b4",3,090201,热传导治疗设备,rcdzlsb,rechuandaozhiliaoshebei,1:通常由主机、加热装置、测控温装置、灌注装置（如滚压泵和循环水箱）、管道组件、引流管等组成。治疗时将具有特定温度的热水（可含有化疗药物）灌注到腹腔内，使病灶直接浸泡其中，同时通过引流管将热水回流到设备。 2:通常由主机、人体接触的治疗面（床）、温度保护装置等部件组成。一般具有温度调节功能，并且能保持治疗面在设定温度下小范围波动。工作时，通过保持治疗面的温度在小范围波动，以传导的方式将热能传递至与治疗面接触的人体（或局部）。 3:通常由加热装置、温度传感器、温控电路、动力装置以及应用部分（如加热毯、加热垫等）组成。在动力装置驱动下，依靠对循环介质（如：水、空气）的加热，给患者全身或身体局部提供热量。 4:通常含有发热材料，并封装于医用无纺布或其他医用材料内。不具有温度保护装置，使用时直接贴敷于患部，以传导的方式将热量传递于患处。 5:通常由主机、熔腊装置、温度控制装置、温度检测装置、腊等组成。利用加热熔解的石蜡、蜂蜡作为导热体，将热能传至机体达到治疗作用的设备。 ,1:用于腹腔恶性肿瘤或腹膜转移的癌性腹水的物理治疗。 2:用于缓解肌肉痉挛、粘液囊炎、肌腱炎、纤维性肌肉痛等病症。 3:用于医疗机构对病人低体温症的治疗。 4:用于促进局部血液循环、辅助消炎、消肿和止痛。 5:用于促进局部血液循环，促进上皮组织生长，软化松解瘢痕，消除肿胀，松解粘连，镇痛解痉的辅助治疗。 ,1:体腔热灌注治疗机、体腔热灌注治疗系统 2:热垫式治疗仪、温热理疗床 3:医用加温毯、加热手术垫、医用电热毯、医用电热垫、医用升温毯 4:热敷贴、远红外治疗贴、直贴式温热理疗贴 5:电脑恒温电蜡疗仪、电热蜡疗包、电热蜡疗袋 
9c036389-23d0-41ea-8ec6-ef6f5ed6da7f,de6e1b89-645a-45a6-933e-c5b2697510f1,"124e0720-882e-4958-bcf8-aab4fa33c49e,de6e1b89-645a-45a6-933e-c5b2697510f1,9c036389-23d0-41ea-8ec6-ef6f5ed6da7f",3,IVDⅢ-3139,人类免疫缺陷病毒基因型耐药分析检测试剂,rlmyqxbdjyxnyfxjcsj,renleimianyiquexianbingdujiyinxingnaiyaofenxijianceshiji,1: ,1:用于检测人体样本中的人类免疫缺陷病毒病毒的耐药基因突变。临床上主要用于检测可引起对特定类型抗逆转录病毒药物耐药的HIV基因突变，以协助对HIV感染的监控和治疗。 ,1: 
9c066457-0639-4667-a336-f6fe450f7b3c,f9c28ab2-af77-4848-9b2c-1e388f8188a2,"124e0720-882e-4958-bcf8-aab4fa33c49e,f9c28ab2-af77-4848-9b2c-1e388f8188a2,9c066457-0639-4667-a336-f6fe450f7b3c",3,IVDⅡ-10525,肠道细菌药敏试剂,cdxjymsj,changdaoxijunyaominshiji,1: ,1:用于检测肠道细菌对抗生素的敏感性。 ,1: 
9c1027a6-b8e7-4a23-95b6-b55f66ed1cfe,69de2045-d094-403c-a029-d7fa8026748e,"69de2045-d094-403c-a029-d7fa8026748e,9c1027a6-b8e7-4a23-95b6-b55f66ed1cfe",2,0705,电声学测量、分析设备,dsxcl、fxsb,dianshengxueceliang、fenxishebei,NULL,NULL,NULL
9c1f3d8b-f423-4dbe-bb7a-f9e3d518016c,07024a50-af81-4dc7-a22d-6fb5e96636e8,"135a8be7-f5bc-4842-94d4-27b6260bb57e,07024a50-af81-4dc7-a22d-6fb5e96636e8,9c1f3d8b-f423-4dbe-bb7a-f9e3d518016c",3,050401,射线束扫描测量系统,sxssmclxt,shexianshusaomiaoceliangxitong,1:通常由水箱、控制单元、探测器、控制软件、电缆线等组成。 2:通常由探测器阵列、测量控制系统、控制软件等组成。 ,1:用于测量射线束在水中的吸收剂量分布和在空气中的比释动能分布，测量结果用于对放射治疗计划系统的数据配置和修改，及放射治疗设备的质量控制。 2:用于测量放射治疗设备所执行的放射治疗计划的剂量分布，用于与计划系统的数据进行比较，比较结果作为计划系统验证和修改的依据。 ,1:放射治疗用自动扫描水模体系统 2:放射治疗用射线束剂量探测器阵列装置 
